counter,timestamp,deadtime,height_1,height_2,time_difference
21249.0,1770640840.972357,0.10600522193211488,246.0,1460.0,-87.0
21253.0,1770640840.9826427,0.013791851919063606,358.0,1071.0,-86.0
21256.0,1770640840.9933987,0.029261495587552252,313.0,597.0,-289.0
21263.0,1770640841.014158,0.016012935530982684,332.0,1498.0,-86.0
21268.0,1770640841.0298882,0.04422902150863375,709.0,1538.0,-87.0
21270.0,1770640841.0349262,0.028424350940017905,824.0,1445.0,-85.0
21273.0,1770640841.065496,0.005413964535621558,217.0,725.0,-86.0
21276.0,1770640841.07773,0.09170946441672781,267.0,197.0,-86.0
21277.0,1770640841.0782082,0.12184873949579832,547.0,1496.0,-87.0
21282.0,1770640841.081377,0.030564545127651922,277.0,778.0,-87.0
21283.0,1770640841.0816994,0.14384615384615385,206.0,2219.0,-84.0
21288.0,1770640841.1173594,0.016269228569794705,1130.0,3579.0,-85.0
21291.0,1770640841.131578,0.056228373702422146,716.0,572.0,-86.0
21292.0,1770640841.1337137,0.028833107191316147,678.0,908.0,-86.0
21294.0,1770640841.145395,0.020115955027387167,1128.0,3154.0,-197.0
21297.0,1770640841.1488783,0.10220994475138122,387.0,840.0,-87.0
21301.0,1770640841.1596756,0.02480134842282687,522.0,1485.0,-85.0
21306.0,1770640841.1675498,0.03489967415537644,926.0,1667.0,-86.0
21307.0,1770640841.169761,0.03002232142857143,652.0,1456.0,-86.0
21318.0,1770640841.2072096,0.049911920140927775,1313.0,1386.0,-85.0
21323.0,1770640841.213669,0.011970119701197011,272.0,1461.0,-85.0
21326.0,1770640841.220956,0.03196784073506891,621.0,1499.0,-86.0
21328.0,1770640841.2292345,0.7922661870503597,1134.0,801.0,-85.0
21330.0,1770640841.237013,0.01460461839028921,248.0,1482.0,-85.0
21332.0,1770640841.2381752,0.2122552116234997,1140.0,1403.0,-86.0
21333.0,1770640841.241144,0.025367916090739084,265.0,491.0,-86.0
21335.0,1770640841.2540991,0.013115089514066496,349.0,1454.0,-86.0
21341.0,1770640841.2650383,0.1484196060467247,657.0,1502.0,-86.0
21342.0,1770640841.2686324,0.02087096126831226,315.0,2939.0,-84.0
21344.0,1770640841.2708688,0.0736392742796158,917.0,1449.0,-86.0
21345.0,1770640841.2755435,0.015076669754039313,511.0,1362.0,-84.0
21347.0,1770640841.28248,0.056718169372188536,206.0,2278.0,-194.0
21348.0,1770640841.2920728,0.011839166046165302,381.0,1492.0,-86.0
21351.0,1770640841.3093262,0.016572662070886427,731.0,199.0,-87.0
21358.0,1770640841.3292964,0.11050027487630566,566.0,1519.0,-86.0
21359.0,1770640841.330622,0.0459479015918958,1137.0,1424.0,-87.0
21363.0,1770640841.3547723,0.05888068402642829,607.0,1505.0,-87.0
21364.0,1770640841.3549104,0.589242053789731,1755.0,210.0,311.0
21371.0,1770640841.4311237,0.0022029689482574747,1134.0,409.0,-85.0
21373.0,1770640841.434906,0.1240497581202488,1135.0,1047.0,-85.0
21376.0,1770640841.4414353,0.02596389569868509,1123.0,1557.0,-86.0
21377.0,1770640841.447856,0.021090285799455974,298.0,1449.0,-85.0
21390.0,1770640841.4915628,0.02538891802132494,352.0,876.0,-85.0
21395.0,1770640841.515373,0.04289459884635553,704.0,1510.0,-85.0
21400.0,1770640841.528608,0.03683574879227053,507.0,1482.0,-86.0
21402.0,1770640841.5327897,0.02045332618025751,563.0,754.0,-86.0
21409.0,1770640841.5574052,0.8059113300492611,1137.0,1461.0,-86.0
21414.0,1770640841.571722,0.054818234275822275,569.0,754.0,-87.0
21415.0,1770640841.5730915,0.04609865470852018,255.0,250.0,-86.0
21416.0,1770640841.5737805,0.10694050991501416,1115.0,757.0,-87.0
21418.0,1770640841.5753357,0.12265625,381.0,1498.0,-85.0
21419.0,1770640841.577511,0.021614319486659914,633.0,683.0,-86.0
21420.0,1770640841.580943,0.014161144053017091,401.0,1480.0,-86.0
21421.0,1770640841.584553,0.012093023255813953,1128.0,1517.0,-86.0
21422.0,1770640841.5863643,0.024049960138187616,692.0,958.0,-86.0
21423.0,1770640841.5874789,0.04051126516464471,2073.0,233.0,-87.0
21437.0,1770640841.641412,0.026819520403870426,269.0,1154.0,-86.0
21438.0,1770640841.6521995,0.007650804882363347,1138.0,1469.0,-86.0
21442.0,1770640841.6604958,0.01544984891314943,514.0,1433.0,-85.0
21443.0,1770640841.6642103,0.020400233145521664,763.0,782.0,-86.0
21448.0,1770640841.6971228,0.005034919603703102,246.0,215.0,-87.0
21450.0,1770640841.6986573,0.10301898537192655,638.0,1473.0,-86.0
21452.0,1770640841.7036672,0.018071939101632867,1099.0,1384.0,-86.0
21456.0,1770640841.7174218,0.017718649325856102,506.0,1442.0,-85.0
21463.0,1770640841.7519658,0.026064758833803575,417.0,1432.0,-85.0
21464.0,1770640841.7654774,0.008022378212909695,280.0,1383.0,-84.0
21466.0,1770640841.7737982,0.021433455215672286,571.0,288.0,-85.0
21467.0,1770640841.782896,0.014975614927905005,197.0,1390.0,-86.0
21471.0,1770640841.7891955,0.19637804187889077,352.0,666.0,-87.0
21475.0,1770640841.816004,0.06289083437555834,454.0,1472.0,-448.0
21478.0,1770640841.8237133,0.02454473475851148,309.0,1439.0,-85.0
21480.0,1770640841.8269906,0.05473501303214596,401.0,821.0,-86.0
21486.0,1770640841.8512971,0.055458515283842796,653.0,1505.0,-86.0
21490.0,1770640841.87766,0.02518220062807371,2538.0,521.0,-85.0
21492.0,1770640841.879779,0.04127682993946065,1133.0,1492.0,-86.0
21496.0,1770640841.8935194,0.0263601724030233,364.0,1401.0,-86.0
21498.0,1770640841.895464,0.03777132114168518,756.0,960.0,-86.0
21499.0,1770640841.906727,0.009916239424436146,252.0,1430.0,-85.0
21501.0,1770640841.9133449,0.030298976657079795,2040.0,1510.0,-87.0
21502.0,1770640841.9154642,0.029532886221908458,329.0,1560.0,-87.0
21503.0,1770640841.9157915,0.2007905138339921,284.0,1446.0,-87.0
21507.0,1770640841.9288533,0.06865199631044934,262.0,1424.0,-88.0
21508.0,1770640841.9342327,0.021485161810124883,763.0,1456.0,-87.0
21512.0,1770640841.9474382,0.014197469363355584,732.0,1396.0,-85.0
21513.0,1770640841.9503024,0.022228033472803346,640.0,536.0,-86.0
21515.0,1770640841.964458,0.010807451271515632,264.0,760.0,-86.0
21516.0,1770640841.9704792,0.017733354828308883,670.0,301.0,-86.0
21518.0,1770640841.9733849,0.217606943583385,634.0,1523.0,-87.0
21521.0,1770640841.9853017,0.0683688541886474,265.0,1490.0,-86.0
21527.0,1770640842.0219696,0.2276707530647986,617.0,1418.0,-87.0
21529.0,1770640842.0229695,0.18835192069392812,231.0,476.0,-87.0
21531.0,1770640842.0243404,0.2331566994700984,569.0,630.0,-85.0
21533.0,1770640842.0282056,0.04895437262357415,1132.0,1444.0,-86.0
21535.0,1770640842.0308642,0.18932655654383734,361.0,1449.0,-86.0
21539.0,1770640842.0402741,0.07622777945164207,222.0,1480.0,-88.0
21547.0,1770640842.0702329,0.028480653579938727,1802.0,545.0,-86.0
21552.0,1770640842.0853364,0.014328358208955224,682.0,224.0,-85.0
21553.0,1770640842.088196,0.021372233059112882,1133.0,1359.0,-85.0
21555.0,1770640842.0964923,0.010099029316599667,531.0,1461.0,-86.0
21557.0,1770640842.0996008,0.030699608610567513,262.0,1455.0,-87.0
21558.0,1770640842.1058562,0.015190740881748268,546.0,650.0,-89.0
21561.0,1770640842.1142068,0.2752179327521793,2183.0,1508.0,227.0
21562.0,1770640842.116692,0.024830917874396136,593.0,1489.0,-86.0
21571.0,1770640842.1612744,0.022952732931336317,283.0,879.0,-86.0
21580.0,1770640842.1916955,0.034934497816593885,491.0,1480.0,-86.0
21589.0,1770640842.2410953,0.020833333333333332,757.0,540.0,-86.0
21594.0,1770640842.2611098,0.0230712711241734,456.0,1494.0,-86.0
21595.0,1770640842.262542,0.037163990618798486,1135.0,3502.0,-86.0
21598.0,1770640842.2796726,0.027044485594935618,1412.0,683.0,-86.0
21604.0,1770640842.3068056,0.8360927152317881,611.0,1441.0,-86.0
21606.0,1770640842.311983,0.06765327695560254,1116.0,1465.0,-86.0
21610.0,1770640842.324803,0.22956521739130434,704.0,453.0,-86.0
21611.0,1770640842.3283904,0.022043153969099626,423.0,1536.0,-84.0
21612.0,1770640842.3286383,0.3001215066828676,1936.0,454.0,-87.0
21619.0,1770640842.4311492,0.0022138989300698286,1136.0,1396.0,-85.0
21620.0,1770640842.4366612,0.02064896755162242,386.0,1478.0,-85.0
21623.0,1770640842.4440703,0.02669202518363064,654.0,921.0,-86.0
21625.0,1770640842.4474142,0.05163579030350808,1341.0,1482.0,-85.0
21626.0,1770640842.449679,0.02667235676944415,1135.0,310.0,-85.0
21634.0,1770640842.469248,0.02371955118888437,816.0,739.0,-87.0
21635.0,1770640842.4781747,0.015716882283759222,453.0,495.0,-87.0
21643.0,1770640842.511157,0.05071043606075453,527.0,1503.0,-86.0
21644.0,1770640842.5115647,0.21363316936050597,718.0,1493.0,-86.0
21647.0,1770640842.5161035,0.053347280334728034,484.0,747.0,296.0
21648.0,1770640842.5217624,0.012215740975568518,362.0,558.0,-85.0
21651.0,1770640842.533472,0.012019045167932054,238.0,1400.0,-88.0
21652.0,1770640842.5382097,0.023732086594166073,409.0,1408.0,-87.0
21655.0,1770640842.5521748,0.023746701846965697,345.0,1472.0,-86.0
21658.0,1770640842.5576706,0.21478599221789882,618.0,1480.0,-86.0
21663.0,1770640842.5891957,0.009908713343031223,239.0,791.0,-101.0
21664.0,1770640842.5893993,0.48947368421052634,1119.0,248.0,-86.0
21668.0,1770640842.6012387,0.020655631887131726,708.0,1450.0,-86.0
21669.0,1770640842.6044462,0.023834907097167225,405.0,2493.0,121.0
21674.0,1770640842.6139133,0.02862778247393632,1136.0,2218.0,-268.0
21675.0,1770640842.6142867,0.2014719411223551,1839.0,688.0,169.0
21676.0,1770640842.6206455,0.01165536109133156,415.0,3611.0,-86.0
21677.0,1770640842.6219888,0.05410821643286573,1130.0,728.0,-86.0
21682.0,1770640842.6255312,0.04820683903252711,486.0,914.0,-86.0
21685.0,1770640842.6315567,0.15544244322631168,344.0,760.0,-84.0
21688.0,1770640842.6380382,0.17427385892116182,738.0,356.0,-86.0
21694.0,1770640842.6672351,0.016814062670597228,687.0,2168.0,-178.0
21697.0,1770640842.685458,0.00515300592012007,796.0,1294.0,-85.0
21703.0,1770640842.7104623,0.036585365853658534,402.0,1457.0,-85.0
21706.0,1770640842.7196836,0.01076098134273542,1128.0,1500.0,-86.0
21707.0,1770640842.721032,0.061455525606469004,741.0,812.0,-86.0
21709.0,1770640842.7253888,0.049716446124763704,649.0,607.0,-86.0
21710.0,1770640842.7285967,0.02104396015876582,1138.0,612.0,-85.0
21712.0,1770640842.7316658,0.033734689640855305,1136.0,1451.0,-86.0
21714.0,1770640842.7376857,0.20110957004160887,1882.0,1512.0,115.0
21722.0,1770640842.7720904,0.012396009413012495,497.0,370.0,-87.0
21727.0,1770640842.7951496,0.022378622092703578,741.0,1455.0,-86.0
21728.0,1770640842.7955284,0.20565149136577707,593.0,602.0,-96.0
21732.0,1770640842.8085263,0.011585070285991275,601.0,1375.0,-86.0
21733.0,1770640842.8088953,0.2616033755274262,293.0,1623.0,-85.0
21735.0,1770640842.8326302,0.008737819662381628,1133.0,1426.0,-86.0
21736.0,1770640842.838343,0.019646864546724818,403.0,1500.0,-85.0
21740.0,1770640842.8424246,0.0464893820547159,1034.0,1453.0,-86.0
21743.0,1770640842.8611736,0.010959003859316974,671.0,823.0,-86.0
21744.0,1770640842.861428,0.4540540540540541,250.0,900.0,-85.0
21745.0,1770640842.8656807,0.020526227957946265,1135.0,204.0,20.0
21747.0,1770640842.8701265,0.053806451612903226,685.0,1737.0,-85.0
21749.0,1770640842.8771846,0.017182618574268674,1088.0,1092.0,-86.0
21750.0,1770640842.8776357,0.20262295081967213,526.0,1516.0,-86.0
21759.0,1770640842.9136398,0.01492963103841765,382.0,449.0,-87.0
21768.0,1770640842.9586203,0.031070584262073625,398.0,1452.0,-85.0
21769.0,1770640842.95904,0.23675154852030283,1139.0,1488.0,-86.0
21775.0,1770640842.9821417,0.02626193724420191,589.0,492.0,-85.0
21776.0,1770640842.9848027,0.02390813253012048,206.0,549.0,-86.0
21777.0,1770640842.999161,0.009728495557651264,705.0,1417.0,-85.0
21778.0,1770640842.9994085,0.5678776290630975,902.0,350.0,-94.0
21779.0,1770640843.0019464,0.024852969076076648,408.0,741.0,-87.0
21781.0,1770640843.008851,0.1391385187480632,1127.0,1526.0,-86.0
21785.0,1770640843.0263925,0.023313671200995145,615.0,358.0,-86.0
21787.0,1770640843.0298407,0.02376342193275832,491.0,2593.0,-85.0
21789.0,1770640843.0391498,0.013357262643796523,784.0,1233.0,-87.0
21792.0,1770640843.0458105,0.03210015247572426,591.0,783.0,-85.0
21793.0,1770640843.0460014,0.7593880389429764,333.0,1474.0,-88.0
21796.0,1770640843.066876,0.02268506235075617,1139.0,509.0,-86.0
21803.0,1770640843.094663,0.021408097456108922,257.0,1101.0,-86.0
21818.0,1770640843.148609,0.18899521531100477,752.0,1447.0,-86.0
21821.0,1770640843.1543233,0.4620253164556962,1136.0,375.0,-87.0
21825.0,1770640843.170747,0.01997046169652604,429.0,884.0,-86.0
21832.0,1770640843.190381,0.11704764527678325,1132.0,930.0,-86.0
21843.0,1770640843.2155888,0.019561031959953793,315.0,1465.0,-85.0
21844.0,1770640843.2193007,0.021054664863820745,883.0,794.0,-87.0
21850.0,1770640843.2355309,0.01242772297951388,470.0,1236.0,-86.0
21852.0,1770640843.2467797,0.02311629468031549,563.0,1415.0,-86.0
21856.0,1770640843.2635186,0.020183397215079328,711.0,1389.0,-86.0
21857.0,1770640843.2742655,0.013463457912831319,377.0,1446.0,-86.0
21858.0,1770640843.2770903,0.022520918639843332,530.0,818.0,-87.0
21861.0,1770640843.2894456,0.018876755070202807,268.0,892.0,-85.0
21865.0,1770640843.313657,0.03147663551401869,706.0,1457.0,-86.0
21874.0,1770640843.3406718,0.024705221785513758,1128.0,1452.0,-86.0
21883.0,1770640843.366016,0.10166150380174599,1101.0,276.0,-90.0
21891.0,1770640843.4571323,0.012213020232728798,210.0,388.0,-87.0
21892.0,1770640843.4589832,0.041919396145033025,211.0,1516.0,-86.0
21897.0,1770640843.495557,0.030999169665098258,565.0,1411.0,-86.0
21898.0,1770640843.4966273,0.08084903410445982,377.0,958.0,-85.0
21899.0,1770640843.497873,0.05973101265822785,362.0,1486.0,-86.0
21901.0,1770640843.50307,0.023627906976744186,407.0,888.0,-85.0
21905.0,1770640843.512237,0.10855365474339036,1134.0,1473.0,-86.0
21906.0,1770640843.5176375,0.020551577830814106,706.0,1423.0,-86.0
21907.0,1770640843.522064,0.025261324041811847,200.0,559.0,-88.0
21909.0,1770640843.5336673,0.012826366692955875,714.0,591.0,-86.0
21914.0,1770640843.5523121,0.014524864598719843,257.0,1473.0,-87.0
21915.0,1770640843.552678,0.25216025137470544,927.0,1415.0,-91.0
21922.0,1770640843.6092823,0.024600246002460024,1143.0,1517.0,-86.0
21925.0,1770640843.6130562,0.16409791477787852,707.0,734.0,-85.0
21926.0,1770640843.61594,0.02174272486772487,391.0,476.0,-87.0
21927.0,1770640843.6223063,0.017358518739734208,349.0,1431.0,-86.0
21928.0,1770640843.6226761,0.22549869904596703,550.0,1150.0,-86.0
21929.0,1770640843.631685,0.016865001182126253,741.0,1408.0,-86.0
21931.0,1770640843.6332088,0.08381051535658511,729.0,1514.0,-86.0
21933.0,1770640843.6489646,0.07881210736721873,409.0,1471.0,-87.0
21934.0,1770640843.6580682,0.008133301645145105,361.0,543.0,214.0
21938.0,1770640843.6656728,0.013735655102131242,670.0,1395.0,-86.0
21942.0,1770640843.6740553,0.07054263565891473,832.0,331.0,-86.0
21943.0,1770640843.6744254,0.21962264150943397,1139.0,1447.0,-86.0
21948.0,1770640843.6934392,0.00904411550876785,408.0,543.0,-87.0
21951.0,1770640843.7040198,0.3063457330415755,747.0,1423.0,-86.0
21956.0,1770640843.716931,0.02273407119353874,623.0,1409.0,-86.0
21962.0,1770640843.7472122,0.00820486246059507,267.0,220.0,-85.0
21974.0,1770640843.7937932,0.035507281671618526,618.0,1437.0,-86.0
21975.0,1770640843.794238,0.19630281690140844,607.0,339.0,-92.0
21976.0,1770640843.7943454,0.7709923664122137,622.0,799.0,-85.0
21982.0,1770640843.811756,0.011721539560196016,580.0,1551.0,-86.0
21996.0,1770640843.8545723,0.020110573600552867,608.0,569.0,-86.0
21998.0,1770640843.8685274,0.047442310795546234,1546.0,1271.0,-234.0
22000.0,1770640843.875291,0.012260658413279725,334.0,513.0,-87.0
22001.0,1770640843.8777897,0.024473147518694765,459.0,525.0,-86.0
22002.0,1770640843.8783422,0.1530566711289603,759.0,485.0,-86.0
22004.0,1770640843.8977132,0.12728194726166328,237.0,1415.0,-85.0
22012.0,1770640843.9452522,0.3054545454545455,379.0,884.0,-86.0
22020.0,1770640843.9772003,0.23809523809523808,798.0,1503.0,-86.0
22021.0,1770640843.977946,0.13050466088074575,800.0,1490.0,-86.0
22028.0,1770640843.9964306,0.08934169278996865,1135.0,544.0,-85.0
22029.0,1770640844.008828,0.005976594883263606,1137.0,915.0,-85.0
22044.0,1770640844.0388658,0.017251293847038527,237.0,1418.0,-83.0
22045.0,1770640844.0391033,0.28969359331476324,257.0,234.0,-88.0
22047.0,1770640844.044634,0.032525222105104654,232.0,221.0,-90.0
22048.0,1770640844.0589397,0.0032055562975824765,405.0,1474.0,-85.0
22053.0,1770640844.071219,0.012964183695891012,1646.0,1459.0,22.0
22056.0,1770640844.0741096,0.04818281938325991,394.0,205.0,-87.0
22058.0,1770640844.0747197,0.32158590308370044,667.0,211.0,-85.0
22064.0,1770640844.0815253,0.03790199081163859,289.0,270.0,-87.0
22065.0,1770640844.082226,0.06624605678233439,389.0,961.0,-84.0
22067.0,1770640844.0832622,0.15338753387533877,764.0,1433.0,-86.0
22071.0,1770640844.0922403,0.016394375818295667,431.0,1566.0,-86.0
22073.0,1770640844.0952837,0.050958505217180296,608.0,1419.0,-85.0
22076.0,1770640844.1211317,0.01540922092701381,474.0,1376.0,-86.0
22081.0,1770640844.1301734,0.04312781325238145,335.0,904.0,-85.0
22082.0,1770640844.1406214,0.013959217188996852,645.0,1443.0,-86.0
22087.0,1770640844.1625156,0.08199195171026157,646.0,1397.0,-86.0
22089.0,1770640844.1717029,0.020679091141179475,554.0,1417.0,-86.0
22091.0,1770640844.1906006,0.04229916425038376,340.0,665.0,-84.0
22094.0,1770640844.1993892,0.7830923248053393,303.0,765.0,-137.0
22098.0,1770640844.233671,0.006797517048435041,697.0,470.0,-85.0
22101.0,1770640844.2480364,0.022425127830533235,1134.0,240.0,-86.0
22109.0,1770640844.2714982,0.735632183908046,410.0,603.0,-87.0
22113.0,1770640844.283359,0.01984534318757271,395.0,1109.0,-86.0
22119.0,1770640844.2972386,0.024002285931993522,205.0,1105.0,-103.0
22125.0,1770640844.3213692,0.8157467532467533,199.0,1462.0,-87.0
22128.0,1770640844.3323734,0.03331173039533376,482.0,1496.0,194.0
22132.0,1770640844.338894,0.21988636363636363,688.0,731.0,-86.0
22138.0,1770640844.3610473,0.20717781402936378,609.0,682.0,-87.0
22139.0,1770640844.3756113,0.010525801248105844,362.0,988.0,-85.0
22144.0,1770640844.4399111,0.23167981961668546,1130.0,1531.0,-86.0
22150.0,1770640844.4646685,0.021443555279310078,306.0,755.0,-92.0
22151.0,1770640844.4651122,0.20867009551800147,851.0,1393.0,-87.0
22153.0,1770640844.4684246,0.051571810149989725,683.0,1198.0,-86.0
22156.0,1770640844.476087,0.01256259713348299,1141.0,1534.0,-85.0
22158.0,1770640844.4790082,0.043690165361183635,1130.0,1370.0,-86.0
22162.0,1770640844.49835,0.02390980642416507,1135.0,922.0,-86.0
22165.0,1770640844.5075421,0.030853952926976465,333.0,1483.0,-85.0
22166.0,1770640844.5089629,0.038763844230082174,813.0,1439.0,-86.0
22167.0,1770640844.5111928,0.027161026083207588,320.0,274.0,-87.0
22169.0,1770640844.514157,0.08808147536471236,504.0,841.0,-87.0
22172.0,1770640844.5209482,0.27922471229557844,679.0,1422.0,-85.0
22174.0,1770640844.534441,0.06365994811414888,1130.0,1447.0,-86.0
22176.0,1770640844.5451117,0.025095298602287167,709.0,1445.0,-86.0
22180.0,1770640844.5687869,0.009305638527641193,613.0,1479.0,-86.0
22183.0,1770640844.6009405,0.03538717735220649,670.0,725.0,-86.0
22186.0,1770640844.6110203,0.09038238702201622,779.0,686.0,-87.0
22189.0,1770640844.6232677,0.02147303999155851,616.0,1455.0,-88.0
22192.0,1770640844.646457,0.009200595008539474,456.0,1468.0,-86.0
22197.0,1770640844.657663,0.019447685725398678,620.0,1503.0,-86.0
22198.0,1770640844.6600003,0.02620447745795935,1133.0,968.0,-86.0
22200.0,1770640844.6721213,0.17776037588097102,826.0,1409.0,-85.0
22207.0,1770640844.7088954,0.10833840535605599,1133.0,1419.0,-86.0
22213.0,1770640844.734368,0.0461139896373057,947.0,1519.0,-87.0
22215.0,1770640844.7447574,0.010673968928132336,653.0,1377.0,-86.0
22217.0,1770640844.7556765,0.005726449601247227,197.0,1340.0,-88.0
22218.0,1770640844.7661703,0.009153110698264534,431.0,1434.0,-86.0
22220.0,1770640844.7801688,0.013945831780345384,587.0,1486.0,-86.0
22222.0,1770640844.7868962,0.02487417328730086,330.0,1434.0,-86.0
22223.0,1770640844.7888308,0.0425,512.0,1446.0,-86.0
22224.0,1770640844.7985947,0.014606714219636293,559.0,1470.0,-86.0
22232.0,1770640844.8528461,0.006759889694218708,545.0,1469.0,-86.0
22247.0,1770640844.9099066,0.03710360765181667,245.0,1425.0,-173.0
22248.0,1770640844.9123287,0.008758970029548332,357.0,514.0,-122.0
22249.0,1770640844.9133432,0.07432281173046787,1138.0,1448.0,-86.0
22251.0,1770640844.9160497,0.04949238578680203,2825.0,556.0,-86.0
22253.0,1770640844.9313774,0.011121605667060212,385.0,653.0,-86.0
22258.0,1770640844.9384558,0.029080334423845874,359.0,1428.0,-84.0
22260.0,1770640844.9612496,0.0055401982442545026,423.0,1567.0,-85.0
22261.0,1770640844.9617352,0.186144578313253,719.0,1431.0,-87.0
22262.0,1770640844.9678526,0.02241874175781553,682.0,1400.0,-87.0
22266.0,1770640844.975509,0.06136986301369863,711.0,1396.0,-85.0
22269.0,1770640844.9841285,0.03606748109365911,1134.0,1424.0,-87.0
22272.0,1770640844.9991806,0.05751797436698968,680.0,1484.0,-86.0
22274.0,1770640845.0028265,0.04877045809688297,1136.0,1422.0,-86.0
22278.0,1770640845.0120044,0.09611128675308252,517.0,1499.0,-86.0
22279.0,1770640845.0158067,0.01971439403513206,593.0,546.0,-87.0
22280.0,1770640845.0203843,0.016675406397482957,550.0,480.0,-87.0
22281.0,1770640845.0220127,0.028488726386349788,407.0,199.0,-84.0
22286.0,1770640845.0351527,0.18990042674253202,475.0,523.0,-85.0
22290.0,1770640845.0494838,0.02904322486644002,522.0,1357.0,-88.0
22291.0,1770640845.053836,0.017318404941812367,500.0,1492.0,-200.0
22292.0,1770640845.0541515,0.236084452975048,540.0,1473.0,21.0
22293.0,1770640845.0545306,0.18903225806451612,1144.0,436.0,-86.0
22296.0,1770640845.0746415,0.03397847124062194,1554.0,329.0,-85.0
22298.0,1770640845.0908065,0.024191197901486446,408.0,1443.0,-86.0
22301.0,1770640845.0964894,0.042811393898533626,340.0,421.0,-85.0
22306.0,1770640845.1102707,0.15664477008590197,545.0,882.0,-86.0
22308.0,1770640845.1117973,0.05185929648241206,1988.0,746.0,-333.0
22310.0,1770640845.1164236,0.07121796325697437,1136.0,1448.0,-86.0
22328.0,1770640845.176781,0.016836416545416753,763.0,1214.0,-86.0
22331.0,1770640845.1827106,0.03583034034547631,1134.0,1499.0,-86.0
22333.0,1770640845.1881497,0.03337840723080208,266.0,1469.0,-86.0
22335.0,1770640845.1935282,0.016883612003703502,443.0,721.0,-86.0
22339.0,1770640845.2059376,0.021937148929710035,311.0,3417.0,-84.0
22342.0,1770640845.2145886,0.019888009268198493,1136.0,1401.0,-87.0
22348.0,1770640845.237871,0.2755806654111739,988.0,543.0,-85.0
22354.0,1770640845.2646592,0.08715209446162496,202.0,515.0,-86.0
22357.0,1770640845.2750242,0.16431394692264256,372.0,757.0,-85.0
22366.0,1770640845.3106189,0.009269712995424565,1137.0,1542.0,-87.0
22379.0,1770640845.3449914,0.02846415786256876,344.0,1499.0,-86.0
22383.0,1770640845.371631,0.01984026902059689,212.0,1092.0,-84.0
22385.0,1770640845.4316409,0.18529632408102026,807.0,880.0,-86.0
22386.0,1770640845.436959,0.021846716304783985,631.0,718.0,-86.0
22387.0,1770640845.4373243,0.25217391304347825,703.0,1467.0,-85.0
22389.0,1770640845.4440258,0.013824057450628367,392.0,657.0,-85.0
22390.0,1770640845.4447846,0.09990141307919816,529.0,1414.0,-86.0
22392.0,1770640845.455786,0.01658437097466724,236.0,1374.0,-85.0
22394.0,1770640845.475866,0.019190743288531414,1137.0,792.0,-87.0
22397.0,1770640845.4820666,0.032133400128819864,1137.0,496.0,-396.0
22403.0,1770640845.499659,0.06411238825031929,1133.0,273.0,-86.0
22405.0,1770640845.5186713,0.00772526699494788,557.0,1453.0,-85.0
22408.0,1770640845.5286956,0.029387600328635532,547.0,834.0,-85.0
22410.0,1770640845.530991,0.1728578504210005,620.0,429.0,-86.0
22415.0,1770640845.5619,0.04114097641250686,1137.0,1448.0,-85.0
22421.0,1770640845.581609,0.03708491556920094,418.0,1512.0,-96.0
22426.0,1770640845.5937476,0.016723015959573928,846.0,289.0,-86.0
22431.0,1770640845.618534,0.0099194677160882,692.0,1442.0,-86.0
22437.0,1770640845.640022,0.02068433900047107,435.0,1432.0,-88.0
22439.0,1770640845.641446,0.0779109589041096,295.0,882.0,-85.0
22440.0,1770640845.6435404,0.0360381039825548,865.0,2379.0,-187.0
22442.0,1770640845.6489809,0.16229712858926343,1002.0,268.0,-86.0
22445.0,1770640845.6713998,0.014078692044093968,492.0,1520.0,-86.0
22447.0,1770640845.675537,0.20545073375262055,391.0,1433.0,-86.0
22450.0,1770640845.684331,0.021484749664300785,575.0,632.0,-86.0
22451.0,1770640845.6857414,0.06378954607977992,784.0,1435.0,-85.0
22458.0,1770640845.7389743,0.034545786876256625,935.0,556.0,-87.0
22463.0,1770640845.761187,0.036077555578113894,609.0,1464.0,-86.0
22465.0,1770640845.7674792,0.01350077147265558,376.0,1458.0,-87.0
22467.0,1770640845.7718272,0.01752455130375889,1132.0,264.0,-88.0
22475.0,1770640845.8073866,0.027948924011072417,1133.0,526.0,-85.0
22477.0,1770640845.815255,0.04381661309423109,737.0,265.0,-86.0
22483.0,1770640845.8521726,0.016195003316382933,629.0,1447.0,-86.0
22486.0,1770640845.8645914,0.04599389761554978,991.0,1500.0,-110.0
22489.0,1770640845.8864806,0.010534313524169371,460.0,581.0,-87.0
22492.0,1770640845.897032,0.03131115459882583,577.0,1521.0,-86.0
22493.0,1770640845.9039724,0.01589095516969759,1539.0,1344.0,-497.0
22494.0,1770640845.905019,0.06312625250501001,253.0,537.0,-87.0
22495.0,1770640845.9142897,0.010584185377382727,426.0,505.0,-85.0
22499.0,1770640845.922471,0.01902207551062513,1135.0,2799.0,-86.0
22504.0,1770640845.946511,0.21911922663802363,886.0,559.0,-93.0
22505.0,1770640845.9502122,0.02994202713894375,694.0,966.0,-86.0
22506.0,1770640845.9508028,0.14711538461538462,637.0,1524.0,-85.0
22510.0,1770640845.9709895,0.031686293553478205,382.0,1482.0,-87.0
22512.0,1770640845.976444,0.0272719275094572,823.0,1368.0,-86.0
22515.0,1770640845.9854956,0.10846745976207138,944.0,1505.0,-88.0
